Epoch,Train Loss,Train Acc,Train Recall,Train F1,Val Loss,Val Acc,Val Recall,Val F1
1,0.07123116011822932,0.9816854508196722,0.968131340991636,0.9713657699775362,0.027351152876185045,0.994438721001221,0.9705513784461153,0.9818525596303375
2,0.005373413907364011,0.9985911885245902,0.9976514436062642,0.998553267886805,0.02390853472105745,0.9939236111111112,0.974275503573749,0.9814596185416854
3,0.0028161564383838997,0.9996157786885246,0.9994625817050578,0.9996232882146768,0.016530282497923408,0.9953067765567766,0.994949494949495,0.9856850951478057
4,0.0022968160194634904,0.9996157786885246,0.9992607520913627,0.9996275712735396,0.025109801661326654,0.9953067765567766,1.0,0.9856251986194562
5,0.0035350313963612816,0.9989754098360656,0.9985137028217287,0.9989929691398423,0.025550447336475674,0.9947916666666666,0.9823485693050912,0.9837007284083571
6,0.0025181679649576238,0.9992315573770492,0.9992133965225082,0.9991738096514451,0.04931146071693446,0.9892303876678876,0.9302397522211765,0.9620637750049517
7,0.004357459818940518,0.9991034836065574,0.9986927457442475,0.9990902752290909,0.01757731613987643,0.9939236111111112,0.9843666129898013,0.979726631393298
8,0.0013028466243861763,0.9996157786885246,0.99951053446714,0.9996354878721642,0.01980288070949933,0.994438721001221,0.9707752286699655,0.9819650877798275
9,0.0010341845961386858,0.9997438524590164,0.9994828695446809,0.9997393762197347,0.01913887770529578,0.9956597222222222,0.977643946467476,0.986336932543829
10,0.0008683796663344915,0.9997438524590164,0.999499407696129,0.9997477782660532,0.022325590967537008,0.9949538308913309,0.9741582491582492,0.9812338174040303
11,0.0008405463206562686,0.9997438524590164,0.999384526890998,0.9996893349569977,0.018836105501072273,0.9956597222222222,0.9743145743145745,0.9829380680105346
12,0.0010865050161421512,0.9997438524590164,0.9995349144044595,0.9997657960133464,0.02063293866780845,0.9953067765567766,0.9854497354497354,0.9829352455015233
13,0.0005154410242599237,0.9998719262295082,0.9997516145057128,0.9998748592166187,0.022125908134815592,0.994438721001221,0.9905050505050504,0.9822148784865655
14,0.0002952124186329635,0.9998719262295082,0.9997397866250325,0.9998688524590164,0.026761729850679532,0.9930555555555556,0.9873015873015873,0.9773983854874477
15,0.00013120452428263323,1.0,1.0,1.0,0.026406492168866355,0.9935706654456654,0.9891534391534391,0.9803840831285642
16,0.0001214284772582001,1.0,1.0,1.0,0.029715189849311072,0.9946008852258852,0.9796825396825396,0.9821229470928431
17,0.00010078355751561428,1.0,1.0,1.0,0.023558559156097343,0.9965277777777778,0.9856995884773663,0.9904249314626673
18,8.967069366977352e-05,1.0,1.0,1.0,0.02359584450985292,0.9965277777777778,0.9838271604938272,0.9890022675736962
19,9.371401846111127e-05,1.0,1.0,1.0,0.023515568888089748,0.9956597222222222,0.9801346801346802,0.9847454133168418
20,0.0001826671666139355,0.9998719262295082,0.9997267759562841,0.9998622399779584,0.023301261826014122,0.9956597222222222,0.9879084967320261,0.9864456531123198
21,8.257993673008759e-05,1.0,1.0,1.0,0.023322633267525816,0.9956597222222222,0.9883040935672516,0.9861690878715375
22,7.493840530514717e-05,1.0,1.0,1.0,0.02365068285184356,0.9965277777777778,0.9904761904761905,0.9899516322280549
23,6.334062321703179e-05,1.0,1.0,1.0,0.024162930759404035,0.9965277777777778,0.9901709401709403,0.9885569509608381
24,5.983639058569202e-05,1.0,1.0,1.0,0.025283878105660226,0.9961748321123322,0.976936026936027,0.9846615708684675
25,5.420907473308034e-05,1.0,1.0,1.0,0.02555953802786664,0.9965277777777778,0.9850471589602025,0.9884080502247028
26,5.085074079660012e-05,1.0,1.0,1.0,0.025635654330876098,0.9965277777777778,0.9833421291221802,0.9888728555395221
27,4.4462122712532426e-05,1.0,1.0,1.0,0.02583331356153293,0.9965277777777778,0.9851690821256037,0.9888300582617019
28,4.1877104567753184e-05,1.0,1.0,1.0,0.025948832705075295,0.9965277777777778,0.9838624338624338,0.9883639395834519
29,4.281299477385846e-05,1.0,1.0,1.0,0.026011114875776304,0.9965277777777778,0.9824561403508771,0.9879879879879879
30,4.0756960515864193e-05,1.0,1.0,1.0,0.02628031150116941,0.9965277777777778,0.985930735930736,0.9893217893217893
31,4.18861488216236e-05,1.0,1.0,1.0,0.02609505482380175,0.9965277777777778,0.9830130882762462,0.9888495596974111
