Epoch,Train Loss,Train Acc,Train Recall,Train F1,Val Loss,Val Acc,Val Recall,Val F1
1,0.4299479259908954,0.8190389261888471,0.7883250181403896,0.7889606358237006,0.299743812145858,0.8792113828289937,0.8314369149818702,0.8345795581754379
2,0.19154964307252365,0.9258654421826891,0.9191586463329307,0.9182966474133277,0.38230515502650164,0.8699309465165377,0.788697340416937,0.8164771782394344
3,0.10347260928512374,0.9636116040882654,0.9604073171013651,0.9602841598396853,0.38055715838382986,0.8738014602392682,0.8135568113364269,0.8257663387065531
4,0.06833604318856061,0.9770342434998289,0.975142603554369,0.9750319089548394,0.45253410421568774,0.8750274894440535,0.8036468798417385,0.8222702648630105
5,0.042739645407028216,0.9854628164556962,0.9845450706803955,0.9848239475585722,0.46200805851097765,0.8779688599577763,0.8358538654559431,0.8352729569532173
6,0.02888742526197405,0.9911264112213479,0.9910784375997826,0.9910971218884954,0.4877708461777917,0.8779083831808585,0.8117148315224206,0.8281479857766719
7,0.016280979506783422,0.9949564873417721,0.9948191689016641,0.9950201849252103,0.5232919166828024,0.8813665552427868,0.8297753837266211,0.8383859280105713
8,0.011108895967481658,0.9965387658227848,0.9963970625879667,0.9966403108351921,0.5651280890251028,0.8811191502463054,0.8304749879002744,0.834220262736007
9,0.007597223116907209,0.9978243670886076,0.9976002557198771,0.9978031610069575,0.5948720245525755,0.8805363740323716,0.8167914791489856,0.832569394849221
10,0.005971187973598348,0.9981210443037974,0.9978220304436594,0.9980675523917257,0.5794092447593294,0.8801020408163265,0.8262340397349207,0.8328480685501937
11,0.005241282636821388,0.9983682753164557,0.9980385763770853,0.9982550492894341,0.5836108707148453,0.8793763194933145,0.8242062587420083,0.8314068342355622
12,0.03835709490467016,0.9864517405063291,0.9864895374899244,0.9863060155499651,0.4788849929283405,0.8829004662209712,0.8484882345907799,0.8438896956799633
13,0.03515041961269807,0.9879618542593226,0.9875776767920847,0.9873793683200672,0.5135917725234196,0.8789419862772696,0.8116186035158474,0.827948977271367
14,0.02084583951796912,0.9926325158227848,0.9922800530983402,0.9922039115789557,0.5768229036495603,0.879458787825475,0.80972347122475,0.8255828340505608
15,0.014512068880655614,0.9950059335443038,0.9950012908289438,0.9949099261404903,0.6884706575295021,0.8706951530612246,0.7867761044380761,0.8142661342001147
16,0.014036418779464321,0.9955498417721519,0.9949923671013416,0.9950137841776253,0.5519930180804483,0.8844948539760732,0.8449313519731944,0.8420632439553547
17,0.007235676107841214,0.9974782436708861,0.9974340655932026,0.9974230832939192,0.586586843276846,0.8849731703026038,0.8348182314338386,0.8445957184584263
18,0.0039594319149486345,0.9987638449367089,0.9989424206517482,0.9989148816449297,0.604742230012499,0.8840165376495426,0.834184359874631,0.8419802634219667
19,0.0032461861924333144,0.9989616297468354,0.9990018427705487,0.9990601052760436,0.6164890106382042,0.88233968156228,0.8293197231965516,0.8364982826419847
20,0.0027447237173217655,0.9989616297468354,0.9990478608460122,0.9991074936702978,0.6201180414906864,0.8819878166783954,0.8283944298525135,0.8367097847078525
21,0.0028011819497495006,0.9991099683544303,0.9991999628876559,0.9991939098216034,0.6263463147755327,0.8817184201266713,0.8251678099230841,0.8352809899274324
22,0.01301161944939861,0.9957743542593226,0.9957514313171897,0.9956988389378468,0.5932103477675339,0.8738839285714285,0.7988018471535809,0.8176239155035143
23,0.02010755926551875,0.9936708860759493,0.9934332300054847,0.9932494606084555,0.6216929102766102,0.8783207248416608,0.836447934859243,0.838953627598046
24,0.014720410836898852,0.9955498417721519,0.9956504961080908,0.9955909784773197,0.6273559331893921,0.8750054978888108,0.8265789001954311,0.8305348357691599
25,0.012106792002738028,0.9963409810126582,0.9965611316866063,0.9964510691519751,0.5989201675201284,0.8767043455313159,0.8349514112269855,0.8353138646781704
26,0.005031270401617159,0.9984177215189873,0.9984954078093986,0.9984852795407538,0.7153832213631992,0.877864400070373,0.8279795385115305,0.8324398488762245
27,0.0032942078241715916,0.9989616297468354,0.9989632641961516,0.9989601750073669,0.7440463027049755,0.8815314919071077,0.8347548404798711,0.8394943864169804
28,0.002081110165657069,0.9992088607594937,0.9992423675085845,0.999242213684047,0.830717867818372,0.8709645496129487,0.8031238851734807,0.8165795606301021
29,0.00322039542267323,0.9989121835443038,0.9988839197408655,0.9988999563279536,0.7840537243875964,0.8792938511611541,0.828597070920638,0.8358062835901847
30,0.0019240549354665895,0.999307753164557,0.9993277884689863,0.9994081124660249,0.7848166083467418,0.879277357494722,0.8235938036929901,0.8325814841650336
31,0.001983127576865247,0.999159414556962,0.9991548082945949,0.9991873689548003,0.7841902334114601,0.8793983110485574,0.8295393853718914,0.8376661344663496
32,0.02190546155713802,0.9925830696202531,0.992617500174601,0.9924542416199738,0.606984655404913,0.8822352216748768,0.8219858959696962,0.8362371406236423
33,0.01626495746147813,0.9941653481012658,0.9941062368999365,0.9940417409080128,0.6598299484828423,0.8654721586910626,0.7785020427913081,0.7980310791548406
34,0.012447396626871351,0.9955003955696202,0.9949644645759286,0.9950540155195968,0.6229927154450581,0.874692118226601,0.8446696737360834,0.8334141108880112
35,0.006627053925478345,0.9979727056962026,0.9980687676764702,0.9980483388788077,0.6808938702632641,0.8762480207600282,0.8291889456057349,0.8299879706989903
36,0.004546597823787988,0.998318829113924,0.9984954719056818,0.9983761179553249,0.7515927717603487,0.8781337966220971,0.8160843514391973,0.8295733591145502
37,0.003057507826488751,0.9988627373417721,0.9989655882403097,0.99900871040078,0.7602278055815861,0.8794807793807178,0.817231832511617,0.8326261053974243
38,0.0020055014482738753,0.9992583069620253,0.9992838399870477,0.9993534957274218,0.7563775777816772,0.8803494458128078,0.831571410633703,0.836757123157483
39,0.0016392473066441163,0.9993571993670886,0.9994286766113641,0.9994593587666626,0.78605114797066,0.8801900070372978,0.8267472664996162,0.8354220354360095
