Epoch,Train Loss,Train Acc,Train Recall,Train F1,Val Loss,Val Acc,Val Recall,Val F1
1,0.1230866112059257,0.9699026639344263,0.95774974764635,0.9694394164496488,0.05521108924100796,0.9861111111111112,0.9150052108385442,0.9485887683595282
2,0.015061515074253816,0.9964139344262295,0.9954441876779784,0.9964416627591686,0.07866982494791348,0.9814178876678876,0.8640069337533106,0.9248758588756247
3,0.007874869121253857,0.9984631147540983,0.9977097048575304,0.9984866013019209,0.06334319545163049,0.988877442002442,0.9510021871132983,0.9594163104540462
4,0.0055163099800740354,0.998719262295082,0.9982225517727706,0.998710812372415,0.05486349586863071,0.9900984432234432,0.9492063492063492,0.965997445261496
5,0.0021391147995734067,0.9996157786885246,0.9992226561697135,0.9996082286787511,0.06525138867760284,0.9878472222222222,0.9584758402740859,0.9568093015351258
6,0.0007330122834155489,0.9998719262295082,0.999712395743457,0.9998549252865225,0.06466417299169633,0.9892303876678876,0.9462799564270151,0.9606820499935781
7,0.0004502059290658866,1.0,1.0,1.0,0.06399703292279607,0.9878472222222222,0.9476043503821282,0.9583026027470471
8,0.00039152495494326116,1.0,1.0,1.0,0.06489504235408579,0.9895833333333334,0.9468196635379298,0.9636541419812175
9,0.00031466189806242704,1.0,1.0,1.0,0.06774693392152484,0.9892303876678876,0.9474332880550631,0.9635462193795526
10,0.00030173307077646194,1.0,1.0,1.0,0.06803078606672999,0.9892303876678876,0.9491887336185584,0.962800112603417
11,0.00030810567054164703,1.0,1.0,1.0,0.06921594738054813,0.988877442002442,0.9411453953937614,0.9577196588380398
12,0.00023855450400914692,1.0,1.0,1.0,0.0740522454531553,0.9897454975579976,0.9409090909090909,0.9613231117853124
13,0.0001712227335627206,1.0,1.0,1.0,0.07136211921089045,0.9895833333333334,0.945392156862745,0.960945639517068
14,0.00012754198184263603,1.0,1.0,1.0,0.07424698929228019,0.9904513888888888,0.9370567250469212,0.9587938928445625
15,0.00010042358690788817,1.0,1.0,1.0,0.07928139264226451,0.9900984432234432,0.9431617764951099,0.9648904523049529
16,8.639550066961464e-05,1.0,1.0,1.0,0.0773898051144594,0.9904513888888888,0.9354323812752493,0.9572855151802521
17,0.00011825111863293044,1.0,1.0,1.0,0.08740063160237493,0.9883623321123322,0.9351981533354083,0.9531144362162206
18,7.308039500055544e-05,1.0,1.0,1.0,0.08781919004953427,0.9900984432234432,0.9410884437200226,0.9640852033153559
19,6.59376267724495e-05,1.0,1.0,1.0,0.08484654058823556,0.9895833333333334,0.9477455716586152,0.9639172616420836
20,6.569206427647274e-05,1.0,1.0,1.0,0.08837858368982172,0.9883623321123322,0.9386761615863782,0.9545442212108879
21,6.250172200303555e-05,1.0,1.0,1.0,0.08756916289955068,0.9883623321123322,0.9476354106351413,0.9574771474236711
22,5.735355503542242e-05,1.0,1.0,1.0,0.09048778439561526,0.9883623321123322,0.9441770868869627,0.9584950084445951
23,4.7025057312089676e-05,1.0,1.0,1.0,0.09211251785624579,0.9883623321123322,0.932655052944908,0.9507568562268298
24,3.9075031248207555e-05,1.0,1.0,1.0,0.08995617018728,0.9895833333333334,0.9375438097944492,0.9585022178358488
25,3.499231749375496e-05,1.0,1.0,1.0,0.0910443752751841,0.9895833333333334,0.9470588235294117,0.963957582932915
26,3.096268861912397e-05,1.0,1.0,1.0,0.09186710974669647,0.9895833333333334,0.9509114977459752,0.9660261472486975
27,2.9366886412360338e-05,1.0,1.0,1.0,0.09256277221053703,0.9895833333333334,0.9440195606862274,0.9614428374764292
28,2.6613885043456112e-05,1.0,1.0,1.0,0.09592372212379512,0.9892303876678876,0.9480526161081717,0.9627995069229157
29,2.5705535827895443e-05,1.0,1.0,1.0,0.09343999035546505,0.9895833333333334,0.9511016247127357,0.9663879027925145
30,2.494018628537754e-05,1.0,1.0,1.0,0.09732233332720676,0.9892303876678876,0.9503763266190168,0.9657251408314682
