Epoch,Train Loss,Train Acc,Train Recall,Train F1,Val Loss,Val Acc,Val Recall,Val F1
1,0.25673515042171274,0.9071577095053145,0.8954578472176332,0.893574114813869,0.10373401770404742,0.9679631456241033,0.9659916011421279,0.9639991864797648
2,0.08433662760834611,0.9735984602413302,0.9707039681929366,0.9706110460876877,0.1009414722777757,0.9654987147297943,0.9699832859330657,0.9610321024114022
3,0.05460122462235925,0.9823126226692837,0.9806362959242325,0.9803621641910234,0.06458592207773643,0.9805453431372549,0.9781697416483728,0.978215163728294
4,0.03748823557935803,0.987855740922473,0.9867246890037806,0.9865220750429711,0.05995935550434332,0.9816789215686275,0.9796496421890335,0.9797708480232884
5,0.02563476022374035,0.991788824828263,0.9911898295718694,0.990947563351558,0.05244479871026295,0.9838676171688188,0.9825993061510805,0.9818065457942597
6,0.01817956295960765,0.9942192100098135,0.9937020897883343,0.9936080735655678,0.0614767734032106,0.9831188725490196,0.9829289458666672,0.9809992258775828
7,0.012478567301555034,0.9961589180569186,0.9958623023938902,0.9957563138844275,0.0603703451983165,0.9837928921568627,0.9828791119943897,0.9820995071512914
8,0.008404865282739595,0.9973779440628067,0.9971601282033814,0.9971274277459163,0.06564852423662339,0.9831323230511717,0.9805294584722688,0.9812979390941725
9,0.005243541008186007,0.9984973012757605,0.9983631235661555,0.9983536711110763,0.06551937718317027,0.9846335485413679,0.9817926764939909,0.9829694402955897
10,0.003438516989473646,0.9989726447497547,0.9988702676574207,0.9988680408486752,0.06974976703829323,0.9844190877570541,0.9816105384762542,0.9827286063581542
11,0.002705861211718709,0.9992946516192346,0.9992420498735913,0.9992569896971049,0.06859470315436791,0.9845722740315639,0.982552187409635,0.9830129928755259
12,0.019270844530152893,0.9937070441540311,0.9931214809697952,0.9929354467123016,0.06654287910410751,0.9808210784313726,0.9799819182720518,0.9786626143583785
13,0.015296814977345047,0.9953017448409791,0.9949406610786465,0.9948088712300315,0.0605214672596833,0.9830575980392157,0.9816804212202148,0.9811318929377346
14,0.010122376173546218,0.9967799313052012,0.9965663223132154,0.9964703230929537,0.06888398753282815,0.9819987446197992,0.9786482629751327,0.9799906803434866
15,0.0076039206264041015,0.997607948969578,0.9973899296915337,0.9973896676625423,0.06942439097751334,0.982781862745098,0.9809645731510919,0.9807670695937027
16,0.005678539353992644,0.9983286310107949,0.9981789507781978,0.9981776267108486,0.07245827492945098,0.9827340387374462,0.9820649923254131,0.9809089585966331
17,0.003129269976290513,0.9988131530843549,0.9986890494802164,0.9986716145545327,0.08239751251690619,0.9837928921568627,0.9826356152288437,0.9817382731481699
18,0.0023959702801299824,0.9993713199214916,0.9993293320599779,0.9993096003466201,0.08264016764536362,0.9836703431372549,0.9821723665253725,0.9817213061262025
19,0.0011507510611376958,0.9996243253189402,0.9996005204319057,0.9995961006913282,0.08708009294357764,0.9840379901960784,0.9821325568463916,0.9821484380346484
20,0.0009255463899167518,0.9997623282630029,0.9997428737626355,0.9997312353571135,0.08685226030611375,0.9840379901960784,0.9817094550995018,0.9821638016079021
21,0.000487867565746717,0.9998313297350343,0.9998032929527808,0.9998202033087505,0.08784979340016434,0.984436274509804,0.983027147789935,0.9826463177358987
22,0.011306936400466925,0.9964732580961727,0.9960879902973386,0.9961102897057397,0.07928671135119729,0.9806066176470588,0.9798034956561249,0.9784640077311724
23,0.00757087717225316,0.9976784622109497,0.9974565967210092,0.997394714638926,0.0706340901138188,0.981355362266858,0.9789162324308767,0.9794000359097075
24,0.0046619223497942905,0.9983899656526006,0.9981893365140634,0.9981705427579077,0.08423510404108503,0.9809877152080345,0.9782883497050667,0.9786564302506501
25,0.003602626161333851,0.9989956452404318,0.9989181690991374,0.9989193932289736,0.08802877989136522,0.9823835784313726,0.9825859748605521,0.9802260759163757
26,0.00284568249460092,0.9992869847890088,0.9992131395674569,0.9992081101949641,0.0790311349837187,0.9822744799139168,0.9808515372212209,0.9800864772517272
27,0.0017317403577677061,0.9995093228655545,0.9994875483141895,0.9994721005714535,0.09871530859804183,0.9824754901960784,0.9820342013472911,0.9804243245069784
28,0.001156316411192713,0.9997469946025516,0.9997370794274648,0.9997305247088287,0.09869385405517653,0.982781862745098,0.9822966614380694,0.9806903214737882
29,0.000731670359870659,0.999794507353246,0.999781176876106,0.9997657719268354,0.0954162932274081,0.9833946078431373,0.9817675933810149,0.9814402495688638
30,0.0005182969423411559,0.9998619970559371,0.9998379991081072,0.9998422189043098,0.09867578878652507,0.9829963235294118,0.9827087565446905,0.9810001870410836
