Epoch,Train Loss,Train Acc,Train Recall,Train F1,Val Loss,Val Acc,Val Recall,Val F1
1,0.8488387743631999,0.6016806271477664,0.6026575560915651,0.5531858373252969,0.7451658487319947,0.657645474137931,0.4994279761087048,0.4851670652992276
2,0.6007248133420944,0.713012779209622,0.7127941234240268,0.698491818354512,0.5170245230197906,0.7644558189655173,0.6751305583463568,0.6873605738399009
3,0.48968454798062644,0.7531062070446736,0.7518697182356218,0.7445523556658732,0.47392548322677613,0.7655549568965517,0.6901527397155196,0.6847550785873588
4,0.42537789344787597,0.7804862006013746,0.7808969329907309,0.7754282760488774,0.48288326263427733,0.7775053879310345,0.76556900757171,0.7416856580658917
5,0.38961873253186546,0.7960642182130584,0.7963714224835973,0.7931584133101891,0.5282764673233032,0.7518588362068965,0.6854189378788603,0.6871598704346682
6,0.37023154497146604,0.7979448560996564,0.7997751658480792,0.7967346583254773,0.5524540901184082,0.7982812499999999,0.6756691120279059,0.6927871485706709
7,0.35660816431045533,0.8058875644329897,0.8061954830003365,0.8030655781214957,0.5555007040500641,0.7650538793103449,0.7085776902903387,0.7020492269560965
8,0.3516825020313263,0.8058043384879725,0.8054994977318127,0.8031857449086779,0.5615134000778198,0.7668480603448276,0.7057941874830507,0.7013505880036301
9,0.3461102694272995,0.8078514282646049,0.808010705458806,0.8052940516812733,0.5782252788543701,0.7553987068965518,0.6881287788207595,0.6822672492618944
10,0.3430221269528071,0.8106475515463918,0.8098462191491351,0.8082679223708725,0.5969232141971588,0.755167025862069,0.6889471617172009,0.6842842392252715
11,0.3441003660360972,0.8096891108247423,0.8098597234170237,0.8080492469724171,0.5962531089782714,0.7552155172413794,0.6844916821968432,0.6823476071510323
12,0.3465301384528478,0.8070594394329897,0.8078986049901477,0.8042564783378956,0.6230089068412781,0.7595366379310345,0.6851424212256452,0.6860326361669733
13,0.35481846729914346,0.801684654209622,0.8020856985487039,0.800180480834462,0.6544867396354676,0.7410560344827586,0.6702460611183758,0.6646485058713314
