Epoch,Train Loss,Train Acc,Train Recall,Train F1,Val Loss,Val Acc,Val Recall,Val F1
1,0.615047460486149,0.7316428364642306,0.5746657295291459,0.5671569642484645,0.3880165139834086,0.8417198129251701,0.7879195712654565,0.7881676849218096
2,0.32727472689645043,0.8703147114642306,0.8242488499018906,0.8200599922735722,0.3558155039946238,0.8587638180272108,0.7938183359335621,0.8065802314685677
3,0.2200580308663434,0.9173435087493567,0.8875810664045413,0.8854041451398966,0.36775112748146055,0.860687712585034,0.793290539817349,0.8099270694984113
4,0.14733350341176166,0.9492790626608338,0.9306339619305519,0.9303063986414912,0.3944301942984263,0.8655346513605442,0.8159479858747216,0.8172605907791248
5,0.10275460702591929,0.9661535399511065,0.9550314605607767,0.9552529927888144,0.42895975907643635,0.863031462585034,0.826122641458549,0.8177115082181013
6,0.07347510883520389,0.976862052882141,0.9699486975106448,0.9693455112928113,0.45630464553833006,0.867718962585034,0.8222311925766975,0.8227029941274232
7,0.050891268388207615,0.9837316649511065,0.978959873061129,0.9790288673524067,0.49040552179018654,0.8714232568027211,0.817963299197067,0.8275298513041272
8,0.0393969033170363,0.9886300582218219,0.985001069701021,0.9851626881640475,0.5068921605745952,0.8728263180272109,0.82024434591778,0.8287394399741717
9,0.031929336777278064,0.9917220873005661,0.9885320530185001,0.9891594439120328,0.5191123108069102,0.8690795068027212,0.8280114633721656,0.826039940440508
10,0.026367055525168263,0.9927936422413793,0.9896933179900426,0.9904246353520378,0.5229025840759277,0.8720450680272108,0.8239623486242089,0.8291936696393485
11,0.02497340755633496,0.9936018318965517,0.9907039821750655,0.9912468101214823,0.5222372849782307,0.8732461734693878,0.8239516234675363,0.830170600811636
12,0.04396138862096544,0.9858013944287185,0.9815182537652636,0.9817914862312364,0.5707061429818471,0.8570418792517007,0.7850997355090858,0.8009352163748443
13,0.05393573230710523,0.9820298427045806,0.975067013234585,0.9748921013938007,0.5846683283646902,0.8619313350340135,0.7918306992514402,0.8063892340556086
14,0.03793399058410834,0.9880912651183738,0.9844884372841446,0.9839742224561183,0.5832494695981344,0.8609481292517007,0.7986660380530464,0.8106616034966556
15,0.03451513227653401,0.9886300582218219,0.983890457178332,0.9839870994692441,0.5924526532491048,0.8641741071428571,0.7889949228559485,0.8076855259422626
16,0.0232072279242606,0.9927936422413793,0.9902037362668029,0.9905665953710462,0.604114951690038,0.8652742346938775,0.8095591180218978,0.8180805356525371
17,0.014682783056773117,0.9951568933350489,0.9936494869829733,0.9941698939440162,0.6354806125164032,0.8658960459183673,0.8079100636953932,0.8167832938438039
18,0.011472036793089375,0.9964365269557385,0.9950041605024276,0.9954449057107403,0.6579151550928751,0.8664168792517006,0.8055057495385499,0.8175271600655102
19,0.010001217067273784,0.9969019396551724,0.9952188855157581,0.9959565985595644,0.6655991156895955,0.8656356292517007,0.8121108728127268,0.8183972367749331
20,0.008921140008044011,0.9972386853448276,0.9955751832536173,0.9964168259237285,0.667404305934906,0.8656356292517007,0.8074713810571361,0.8157432056670423
21,0.008606995991832608,0.9972386853448276,0.9959596545364342,0.9962604125081161,0.668730358282725,0.8646949404761906,0.8046830333885272,0.8143295914203497
22,0.012290314775249311,0.9958977338522902,0.9943050073320849,0.9948002543765299,0.6878874520460765,0.864593962585034,0.8133550114548789,0.8179140805876012
23,0.02300162912860256,0.992120150862069,0.9900789393941674,0.9901991633929401,0.6646236300468444,0.863812712585034,0.8008054798580918,0.8123427325635421
24,0.02722299199727974,0.991385341610911,0.9880684413139981,0.9888453570193227,0.6526909033457439,0.8612670068027212,0.7930428704280298,0.8076364446872367
25,0.021449161424494254,0.9919241347143593,0.9892912043017754,0.9903981117831128,0.6493245760599772,0.8631909013605442,0.8156417159100829,0.8157476318510547
26,0.015817402829897815,0.9950161637931034,0.9926478845077611,0.9926650635025068,0.693087367216746,0.8618303571428572,0.7979009371287205,0.8098665214790359
27,0.009052326983033583,0.9970366379310345,0.9955489710465765,0.9960430975033544,0.6813625375429789,0.8660554846938775,0.8104969275602033,0.8180762016133867
28,0.007391726876135337,0.9975080818965517,0.9965659089717627,0.9966587529904662,0.6897973855336507,0.8670971513605442,0.8083377610845889,0.8185491709177543
29,0.007263709905412819,0.9974407327586207,0.996507825877467,0.9965920681560638,0.6952046155929565,0.8685586734693878,0.817184168224782,0.82234615439304
30,0.005837549959261227,0.997979525862069,0.9973680462740844,0.9977042460098076,0.7087329745292663,0.8672565901360545,0.813965576808494,0.8197776284303231
